id	truth_id	hashtag_id
50928	336017	85
50929	336017	2972
50930	336018	85
50931	336018	2972
50932	336019	85
50933	336019	2972
50934	336020	85
50935	336020	2972
50936	336021	2972
50937	336021	85
50938	336022	85
50939	336022	2972
50940	336023	85
50941	336023	2972
50942	336024	85
50943	336024	2972
50944	336025	85
50945	336025	2972
50946	336026	85
50947	336026	2972
50948	336027	85
50949	336027	2972
50950	336028	85
50951	336028	2972
50952	336029	85
50953	336029	2972
50954	336030	85
50955	336030	2972
50956	336031	85
50957	336031	2972
50958	336032	85
50959	336032	2972
50960	336033	85
50961	336033	2972
50962	336034	85
50963	336034	2972
50964	336035	2972
50965	336035	85
50966	336036	85
50967	336036	2972
50968	336037	85
50969	336038	85
50970	336038	2972
50971	336039	85
50972	336039	2972
50973	336040	85
50974	336040	2972
50975	336041	85
50976	336041	2972
50977	336043	85
50978	336043	2972
50979	336044	85
50980	336044	2972
50981	336045	2972
50982	336045	85
50983	336046	85
50984	336046	2972
50985	336047	85
50986	336047	2972
50987	336048	85
50988	336048	2972
50989	336049	85
50990	336049	2972
50991	336050	85
50992	336051	85
50993	336051	2972
50994	336052	85
50995	336052	2972
50996	336053	85
50997	336053	2972
50998	336054	85
50999	336054	2972
48115	313755	2870
48122	313882	408
48127	314022	7261
48129	314069	2041
48131	314112	43
48133	314183	696
48136	314241	43
48139	314332	9417
48140	314333	61
48142	314345	219
48143	314375	1855
48144	314377	352
48146	314393	62
48147	314395	62
48148	314396	182
48150	314398	6586
48151	314404	61
48156	314472	43
48158	314492	19
48163	314559	5829
48168	314567	9420
48171	314585	43
48172	314588	43
48175	314593	43
48176	314593	1573
48178	314593	9423
48181	314592	9426
48182	314617	120
48183	314617	103
48184	314617	9427
48193	314820	1601
48194	314862	2092
48195	314862	9428
48196	314924	9429
48197	314924	5284
48198	314936	443
48199	314936	3247
48200	314936	108
48201	314936	702
48202	314939	43
48203	314945	2262
48204	314945	2549
48205	314945	9430
48206	314945	256
48207	314945	702
48208	314945	443
48209	314945	817
48210	314945	108
48211	314945	43
48212	314945	9431
48215	314950	9433
48216	314950	9434
48219	314950	443
48224	314965	3116
48225	314965	258
48228	314969	2239
48231	314969	9437
48232	314973	43
48233	314973	780
48234	314989	87
48236	315048	217
48237	315059	2723
48238	315094	87
48245	315148	6411
48246	315148	219
48247	315148	702
48248	315148	108
48249	315148	505
48250	315148	8388
48251	315148	978
48252	315148	9440
48254	315148	8142
48255	315148	44
48256	315148	217
48264	315152	43
48265	315163	43
48266	315163	2293
48267	315163	9443
48268	315183	101
48269	315183	3977
48270	315203	43
48272	315225	87
48273	315273	43
48274	315276	1054
48275	315276	832
48276	315276	101
48277	315286	5273
48278	315329	118
48280	315345	2303
48281	315393	101
48282	315401	43
48283	315425	9444
48284	315425	1092
48285	315425	1730
48286	315425	832
48287	315450	3015
48288	315450	101
48289	315450	213
48290	315464	465
48300	315491	3392
48301	315511	40
48302	315531	101
48306	315573	101
48307	315595	87
48308	315608	5847
48309	315608	3236
48310	315608	5848
48311	315608	5849
48312	315608	1452
48313	315608	1502
48314	315608	5850
48315	315608	5851
48316	315608	5042
48317	315608	5852
48318	315646	43
48319	315675	118
48320	315703	118
48321	315739	118
48322	315739	3043
48323	315739	110
48324	315739	255
48325	315739	1054
48326	315739	832
48327	315739	747
48328	315821	1389
48329	315829	118
48330	315829	101
48331	315832	4777
48332	315843	9445
48333	315877	43
48334	315877	1297
48335	315877	1654
48336	315877	9238
48337	315877	5838
48338	315877	1669
48339	315885	2835
48340	315885	3406
48341	315885	7952
48342	315902	118
48343	315916	2039
48344	315931	9383
48345	315942	108
48346	315950	112
48347	315950	108
48348	315961	118
48349	315970	280
48350	316071	808
48351	316071	3463
48352	316071	4083
48353	316092	40
48354	316094	3462
48355	316094	7077
48356	316094	6220
48357	316095	165
48358	316097	314
48359	316097	110
48360	316098	44
48361	316098	108
48374	316117	3387
48375	316117	44
48377	316129	287
48378	316148	2287
48380	316160	3015
48381	316161	5972
48382	316175	8747
48383	316176	639
48387	316230	143
48388	316230	118
48390	316230	145
48391	316230	146
51000	336055	85
51001	336055	2972
51002	336056	85
51003	336056	2972
51004	336057	85
51005	336057	2972
51006	336058	85
51007	336058	2972
51008	336059	2972
51009	336059	85
51010	336060	2972
51011	336060	85
51012	336061	85
51013	336061	2972
51014	336062	85
51015	336062	2972
51016	336063	85
51017	336063	2972
51018	336066	85
51019	336066	2972
51020	336067	85
51021	336067	2972
51022	336068	2972
51023	336068	85
51024	336069	85
51025	336069	2972
51026	336070	85
51027	336070	2972
51028	336071	85
51029	336072	85
51030	336073	85
51031	336074	2972
51032	336074	85
51033	336075	85
51034	336076	85
51035	336078	85
51036	336078	2972
51037	336079	85
51038	336080	85
51039	336081	85
51040	336082	85
51041	336082	2972
51042	336083	85
51043	336083	2972
51044	336084	85
51045	336086	85
51046	336090	85
51047	336091	85
51048	336093	2746
51049	336093	85
51050	336094	85
51051	336095	85
51052	336096	85
51053	336097	85
51054	336098	85
51055	336099	85
51056	336100	85
51057	336101	85
51058	336102	85
51059	336105	85
51060	336105	2972
51061	336107	85
51062	336109	85
51063	336110	85
51064	336111	85
51065	336112	85
51066	336113	85
51067	336114	85
51068	336115	85
51069	336116	85
51070	336117	85
51071	336118	85
51072	336119	85
51073	336122	2746
51074	336123	85
51075	336124	85
51076	336125	85
51077	336126	85
51078	336127	85
51079	336128	85
51080	336129	2746
51081	336132	85
51082	336133	85
51083	336134	85
51084	336135	85
51085	336136	85
51086	336137	85
51087	336138	85
51088	336139	85
51089	336140	85
51090	336141	85
51091	336142	85
51092	336143	85
51093	336145	85
51094	336146	85
51095	336148	2746
51096	336148	85
51097	336149	85
51098	336150	85
51099	336151	85
51100	336152	85
51101	336153	85
51102	336154	85
51103	336155	85
51104	336156	85
51105	336157	85
51106	336158	85
51107	336159	85
51108	336160	85
51109	336161	85
51110	336164	85
51111	336165	85
51112	336167	2746
51113	336168	9756
51114	336169	2746
51115	336170	2746
51116	336172	85
51117	336173	85
51118	336174	85
51119	336175	85
51120	336176	85
51121	336179	85
51122	336180	85
51123	336181	85
51124	336182	2973
51125	336182	23
51126	336183	85
51127	336184	85
51128	336185	85
51129	336186	85
51130	336187	85
51131	336188	85
51132	336190	85
51133	336190	2972
51134	336191	2746
51135	336192	85
51136	336193	85
51137	336194	85
51138	336195	85
51139	336197	85
51140	336198	85
51141	336199	265
51142	336201	2746
51143	336203	3212
48362	316098	2308
48363	316100	9446
48364	316100	108
48366	316113	7761
48368	316113	9447
48369	316113	6268
48370	316113	9448
48371	316117	108
48379	316150	2630
48393	316266	43
48394	316266	45
48395	316266	19
48396	316266	3378
48397	316266	1081
48398	316266	5336
51144	336203	85
51145	336205	9756
51146	336205	85
51147	336206	3212
51148	336206	85
51149	336207	3212
51150	336207	85
51151	336209	3212
51152	336209	85
51153	336210	2746
51154	336211	3212
51155	336211	85
51156	336214	3212
51157	336214	85
51158	336215	3212
51159	336215	85
51160	336216	3212
51161	336216	85
51162	336221	9756
51163	336221	85
51164	336222	3212
51165	336222	85
51166	336223	85
51167	336224	3212
51168	336224	85
51169	336226	3212
51170	336226	85
51171	336227	5340
51172	336228	9757
51173	336229	2746
51174	336230	3212
51175	336230	85
51176	336231	3212
51177	336231	85
51178	336232	3212
51179	336232	85
51180	336234	2974
51181	336235	2746
51182	336244	2975
51183	336245	2975
51184	336246	2975
51185	336247	9758
51186	336247	9759
51187	336248	3212
51188	336250	2747
51189	336251	2747
51190	336253	2977
51191	336253	1129
51192	336254	2978
51193	336256	2747
51194	336274	13
51195	336276	2982
51196	336279	2983
51197	336281	5407
51198	336281	9758
51199	336282	9758
51200	336291	9760
51201	336297	2747
51202	336298	2747
51203	336299	400
51204	336299	707
51205	336299	2747
51206	336300	2984
51207	336300	2747
51208	336315	9761
51209	336339	23
51210	336455	6390
51211	336471	9607
51212	336480	794
51213	336488	9762
51214	336501	6803
51215	336504	6390
51216	336533	9763
51217	336597	6390
51218	336619	9764
51219	336625	3728
51220	336626	794
51221	336638	9765
51222	336664	3922
51223	336688	2038
51224	336691	1478
51226	336717	314
51227	336717	2020
51228	336725	3148
51229	336725	9766
51236	336744	3728
51241	336772	85
51242	336772	9234
51245	336779	9769
51250	336853	1875
51252	336865	3728
51255	336885	280
51256	336889	9771
51257	336889	6670
51258	336889	2167
51260	336894	280
51261	336898	38
51266	336915	9772
51267	336915	9773
51269	336932	280
51270	336933	280
51271	336934	9774
51272	336938	5680
51273	336938	31
51274	336938	3166
51279	336956	3722
51280	336961	6786
51281	336961	43
51282	336962	5466
51283	336962	9775
51284	336966	3166
51285	336966	31
51287	336980	117
51289	337002	9777
51291	337015	2386
51295	337016	9779
51302	337030	33
51304	337030	35
51305	337036	908
51306	337036	2264
51310	337052	9781
51312	337052	34
51313	337060	9782
51316	337065	49
51329	337123	52
51333	337133	19
51335	337133	31
51336	337133	34
51337	337133	757
51338	337133	5969
51342	337168	9797
51345	337172	9798
51347	337172	9799
51357	337212	7088
51361	337215	3735
51363	337218	9804
51367	337217	33
51374	337247	9807
51375	337268	2205
51378	337312	43
51379	337312	31
51380	337312	3929
48365	316100	2702
48367	316113	3463
48372	316117	1370
48373	316117	217
48376	316126	9449
48384	316210	19
48385	316226	118
48386	316226	1705
48389	316230	144
48392	316238	2630
48399	316276	2630
48400	316279	42
48401	316280	255
51225	336710	354
51230	336725	19
51231	336730	280
51232	336733	2038
51233	336737	161
51234	336737	38
51235	336739	161
51237	336745	7337
51238	336756	5092
51239	336764	9767
51240	336768	3728
51243	336772	9768
51244	336772	52
51246	336785	161
51247	336841	6390
51248	336852	9770
51249	336852	1713
51251	336855	182
51253	336880	161
51254	336884	3728
51259	336889	169
51262	336901	3728
51263	336903	3728
51264	336911	6390
51265	336913	38
51268	336923	280
51275	336939	39
51276	336939	52
51277	336943	39
51278	336943	52
51286	336972	9776
51288	336990	1747
51290	337009	1747
51294	337018	9778
51307	337040	9780
51311	337052	31
51318	337082	9785
51319	337082	9786
51321	337082	2206
51325	337101	9790
51330	337129	9793
51331	337129	9794
51334	337133	4762
51339	337156	9796
51340	337156	1466
51346	337174	3728
51348	337172	8142
51349	337191	61
51352	337197	38
51356	337213	3928
51358	337213	3932
51359	337213	34
51360	337213	31
51362	337217	3902
51365	337217	34
51366	337217	19
51368	337226	9805
51369	337226	9799
51370	337226	9785
51371	337226	9806
51372	337243	38
51376	337274	3722
51386	337319	1479
51387	337319	34
51396	337393	794
51398	337401	2689
51400	337405	5680
51402	337419	1678
51404	337429	3728
51410	337448	9779
51411	337448	9815
51413	337493	19
51417	337498	29
51422	337521	9816
51423	337523	9817
51424	337523	1710
51431	337595	9819
51433	337608	49
51436	337639	6390
51440	337643	9820
51441	337643	9800
51442	337643	52
51444	337649	9822
51450	337661	9823
51454	337687	3728
51456	337692	38
51457	337692	9826
51472	337755	1710
51473	337759	43
51476	337769	104
51482	337800	1520
51501	337816	23
51503	337816	3388
51505	337816	1578
51506	337828	9837
51510	337830	61
51513	337853	354
51515	337870	9839
51516	337870	9840
51517	337871	510
51518	337875	19
51519	337875	2069
51534	337970	49
51540	338013	313
51543	338024	3378
51554	338073	9826
51558	338078	19
51559	338078	48
51562	338078	1572
51563	338078	1573
51564	338078	1574
51565	338078	1575
51566	338078	757
51567	338078	1576
51568	338078	1577
51569	338078	1578
51573	338090	1146
51580	338112	610
51581	338116	6390
51583	338138	9826
51585	338154	9848
51586	338179	9849
51589	338187	6390
51599	338234	6333
51601	338261	38
51603	338299	9858
51606	338305	9861
51613	338346	9865
51614	338346	9866
51624	338451	83
51627	338457	9873
51632	338512	395
51639	338539	3379
51641	338553	5033
52405	344344	2563
52406	344344	10034
52414	344346	1500
52425	344349	1500
52426	344349	7798
52427	344349	38
52428	344349	44
52431	344350	10035
52433	344359	2788
52434	344360	620
53068	344515	3982
53071	344516	10127
53072	344516	10015
53073	344516	10128
53074	344516	1500
53075	344516	1452
53080	344518	1500
53081	344518	7798
53085	344518	4534
53086	344519	1500
53087	344519	1452
53088	344519	38
53089	344519	3982
53090	344519	10129
53091	344519	6914
53092	344519	1678
53106	344521	38
53107	344523	10124
53108	344523	108
53109	344523	1678
53110	344523	1500
53111	344523	1452
53114	344523	110
53121	344527	2037
53122	344527	44
53127	344530	6825
53128	344530	2445
53129	344530	9067
53130	344530	38
53131	344530	937
53132	344533	2193
53133	344533	6963
53134	344533	10062
53144	344534	10130
53157	344536	5876
53158	344536	1500
53159	344536	1452
53162	344538	10132
53163	344538	44
53170	344539	1678
53171	344539	10062
53172	344539	1452
53181	344542	10135
53182	344542	10136
53183	344542	6914
53184	344542	1500
53185	344542	1452
53186	344542	1678
53222	344547	1602
53223	344547	38
53228	344548	884
53229	344548	982
53230	344550	58
53231	344550	1500
53232	344550	38
53235	344552	1500
53236	344552	1452
53237	344553	1500
53238	344553	1452
53239	344554	1500
53240	344554	1452
53258	344562	38
53282	344579	1500
53289	344582	202
53290	344582	2492
53291	344582	1452
53292	344585	49
53293	344588	5630
53294	344588	3982
53296	344588	1500
53297	344587	10145
53299	344588	38
53300	344588	1678
53301	344588	10061
53307	344591	10061
53311	344591	10062
53312	344594	849
53313	344594	44
53321	344596	43
53322	344596	38
53324	344596	10146
53325	344596	252
53326	344596	1452
53336	344606	202
53337	344606	10147
53340	344608	202
53341	344608	273
53342	344608	2492
53343	344608	1452
53344	344608	937
53354	344613	1564
53355	344613	937
53357	344613	10151
53358	344613	1452
53361	344613	1563
53368	344619	49
53370	344628	202
53372	344631	2492
53375	344635	202
53376	344635	2492
53378	344638	2492
53380	344640	202
53386	344645	38
53387	344645	937
53388	344645	2492
53389	344645	10154
53394	344647	38
53401	344666	5961
53402	344666	2182
53413	344671	1452
53414	344671	10153
53429	344681	1460
53430	344681	202
53431	344681	10153
53432	344681	10031
53433	344681	10124
53434	344681	1500
53435	344681	1452
53438	344684	10159
53439	344684	10088
53440	344684	1500
53441	344684	10061
53442	344688	10160
53443	344688	533
53444	344688	10161
53445	344688	1500
53450	344695	849
53451	344695	43
53452	344695	850
53453	344695	273
53454	344695	6631
53469	344705	10154
53507	344724	1500
53510	344727	1500
53511	344727	1452
53512	344730	10169
53513	344730	10059
53514	344730	10006
53524	344736	5153
53528	344739	1500
53538	344745	4730
53539	344745	5263
53550	344756	202
53558	344770	10175
53559	344770	44
53573	344784	10176
53599	344839	44
53600	344839	38
53601	344839	937
53602	344839	10178
53607	344853	202
53615	344876	202
53617	344881	10178
53621	344884	10180
53622	344884	202
53623	344884	38
53624	344884	937
53069	344515	984
53077	344517	8166
53096	344520	44
53097	344520	38
53112	344523	52
53113	344523	219
53116	344527	6914
53117	344527	2043
53118	344527	1500
53119	344527	359
53120	344527	2193
53123	344528	1566
53124	344528	937
53125	344528	1452
53138	344533	1500
53139	344533	10061
53140	344533	982
53141	344533	1678
53142	344533	2043
53143	344533	359
53145	344534	1500
53146	344534	144
53164	344538	1500
53165	344538	38
53173	344541	2408
53174	344541	10134
53175	344541	1500
53176	344541	1452
53177	344541	354
53178	344541	1678
53179	344541	38
53180	344542	5571
53189	344543	6914
53190	344543	10135
53191	344543	984
53192	344543	219
53193	344543	110
53194	344543	627
53195	344543	49
53196	344543	10136
53197	344543	1452
53198	344544	4730
53199	344544	1641
53200	344544	2066
53201	344544	6914
53202	344544	1500
53203	344544	1678
53204	344544	38
53205	344545	10045
53206	344545	10137
53207	344545	10138
53208	344545	6914
53209	344545	1500
53210	344545	1452
53211	344545	38
53212	344546	2429
53213	344546	10121
53214	344546	1500
53215	344546	38
53216	344546	397
53217	344546	2043
53218	344547	9771
53219	344547	10139
53220	344547	1500
53221	344547	1452
53224	344548	6539
53225	344548	1500
53226	344548	1068
53227	344548	1452
53233	344551	3751
53234	344551	1452
53252	344559	4534
53253	344562	273
53260	344565	6551
53261	344565	40
53262	344565	1500
53263	344565	1452
53265	344568	10142
53266	344568	354
53267	344568	1500
53268	344568	1452
53269	344571	2043
53270	344571	1500
53271	344571	1678
53272	344571	1452
53273	344571	38
53276	344575	10006
53277	344575	1500
53283	344579	1452
53284	344579	3981
53285	344579	49
53286	344579	44
53287	344579	7467
53288	344579	38
53298	344588	1452
53304	344591	9109
53308	344591	982
53309	344591	1452
53317	344594	43
53328	344600	1855
53329	344600	6825
53331	344602	110
53332	344602	144
53333	344602	4345
53334	344602	10061
53356	344613	10150
53369	344619	110
53371	344631	202
53377	344638	202
53381	344645	20
53405	344668	202
53406	344668	2066
53407	344668	1500
53409	344671	10155
53457	344701	2193
53463	344705	937
53464	344705	1452
53465	344705	959
53478	344713	10164
53479	344713	10165
53480	344713	6565
53488	344718	937
53492	344721	1500
53493	344721	2492
53494	344721	4534
53495	344721	1602
53496	344721	44
53525	344736	10171
53526	344739	10172
53527	344739	202
53529	344742	359
53530	344742	1458
53531	344742	2941
53532	344742	6914
53533	344742	5595
53534	344742	1500
53535	344742	7798
53536	344742	38
53537	344742	1678
53540	344745	1500
53541	344745	2066
53542	344745	10173
53543	344745	359
53545	344752	202
53546	344752	2193
53547	344752	1500
53548	344752	1452
53549	344752	2503
53562	344770	3982
53563	344775	202
53564	344775	1500
53569	344781	1500
53570	344781	202
53571	344781	38
53572	344781	1452
53585	344795	1500
53586	344795	6766
53070	344515	10126
53076	344516	3982
53078	344517	1500
53079	344517	1452
53082	344518	1452
53083	344518	3982
53084	344518	38
53093	344520	1500
53094	344520	10039
53095	344520	7798
53098	344520	1452
53099	344520	3982
53100	344520	937
53101	344520	10015
53102	344520	10128
53103	344521	1500
53104	344521	1452
53105	344521	44
53115	344524	982
53126	344530	1452
53135	344533	202
53136	344533	44
53137	344533	38
53147	344534	1452
53148	344534	982
53149	344534	10061
53150	344534	8509
53151	344534	2182
53152	344535	110
53153	344535	219
53154	344535	1500
53155	344535	1678
53156	344535	38
53160	344536	38
53161	344538	10131
53166	344539	10133
53167	344539	10134
53168	344539	10132
53169	344539	1500
53187	344542	38
53188	344542	4534
53241	344556	10140
53242	344556	1500
53243	344556	10141
53244	344556	1452
53245	344556	7798
53246	344559	10129
53247	344559	144
53248	344559	1500
53249	344559	1452
53250	344559	44
53251	344559	38
53254	344562	354
53255	344562	9545
53256	344562	1500
53257	344562	1452
53259	344562	1678
53264	344565	5367
53274	344571	2193
53275	344571	10062
53278	344575	10143
53279	344575	10062
53280	344575	1452
53281	344575	38
53295	344587	10144
53302	344588	2466
53303	344588	982
53305	344591	202
53306	344591	1500
53310	344591	2043
53314	344594	1500
53315	344594	1452
53316	344594	850
53318	344596	849
53319	344596	850
53320	344596	40
53323	344596	1500
53327	344600	3686
53330	344602	202
53335	344602	2262
53338	344606	4115
53339	344606	1452
53345	344608	44
53346	344608	38
53347	344611	6914
53348	344611	2193
53349	344611	359
53350	344611	2043
53351	344611	1452
53352	344613	10148
53353	344613	10149
53359	344613	1500
53360	344613	4534
53362	344619	10152
53363	344619	2089
53364	344619	3168
53365	344619	14
53366	344619	1678
53367	344619	1500
53373	344633	202
53374	344633	2492
53379	344640	2492
53382	344645	202
53383	344645	10153
53384	344645	1500
53385	344645	1452
53390	344647	202
53391	344647	10153
53392	344647	1500
53393	344647	1452
53395	344654	5581
53396	344659	10155
53397	344659	5595
53398	344659	1500
53399	344659	44
53400	344659	1678
53403	344668	10155
53404	344668	4153
53408	344668	1452
53410	344671	10156
53411	344671	202
53412	344671	1500
53415	344673	1460
53416	344673	202
53417	344673	1500
53418	344673	1452
53419	344673	937
53420	344673	38
53421	344673	1678
53422	344676	202
53423	344676	10157
53424	344676	1500
53425	344678	1460
53426	344678	202
53427	344678	1500
53428	344681	10158
53436	344684	982
53437	344684	2193
53446	344691	43
53447	344691	40
53448	344691	1500
53449	344691	38
53455	344695	2583
53456	344698	202
53458	344701	359
53459	344701	2043
53460	344701	6914
53461	344701	202
53462	344705	202
53466	344705	10162
53467	344705	38
53468	344705	2492
53470	344708	202
53471	344708	2492
53472	344709	10163
53473	344709	1500
53474	344709	1564
53475	344709	937
53476	344709	1452
53484	344718	202
53485	344718	1500
53489	344721	202
53490	344721	10031
53491	344721	5595
53497	344721	38
53498	344721	1566
53499	344721	937
53501	344724	44
53502	344724	10168
53503	344724	784
53504	344724	6680
53505	344724	58
53506	344724	1566
53520	344733	849
53521	344733	850
53522	344733	10170
53523	344733	10015
53544	344745	1452
53551	344759	10174
53552	344759	1500
53553	344759	1452
53554	344759	202
53557	344770	1500
53560	344770	49
53561	344770	1452
53574	344784	10177
53575	344784	202
53578	344784	38
53579	344784	1452
53580	344784	937
53582	344795	7456
53583	344795	849
53592	344817	202
53613	344867	10179
53616	344876	937
53634	344895	3751
53635	344895	252
53636	344895	21
53648	344912	1602
53656	344923	10181
53657	344923	1500
53663	344928	7798
53665	344928	1452
53669	344936	49
53670	344936	1678
53693	344966	7060
53694	344966	7798
53695	344966	1452
53697	344966	937
53701	344975	10184
53702	344975	10062
53703	344975	10121
53704	344975	3751
53705	344975	1452
53715	344986	850
53716	344986	1500
53717	344986	38
53719	344992	10186
53720	344992	1500
53731	345000	45
53732	345000	1082
53734	345003	937
53735	345003	1452
53746	345023	10189
53747	345023	6379
53753	345032	402
53754	345032	8757
53773	345068	10193
53776	345077	404
53779	345077	10045
53780	345077	6914
53781	345077	3751
53783	345085	1500
53784	345085	7798
53785	345085	144
53786	345085	1452
53787	345085	10175
53788	345090	10198
53812	345111	10005
53824	345117	849
53825	345117	403
53829	345117	3751
53830	345117	3981
53831	345117	1452
53840	345128	3751
53841	345128	3981
53842	345128	1452
53843	345128	354
53844	345128	3119
53845	345128	6565
53849	345136	110
53850	345136	108
53853	345136	4534
53854	345136	937
53855	345136	1452
53856	345136	252
53861	345142	19
53862	345142	45
53877	345153	10209
53878	345153	1452
53924	345191	1654
53932	345207	10216
53933	345207	10217
53934	345207	3751
53943	345212	21
53958	345231	10224
53970	345244	3751
53971	345244	849
53973	345244	103
53987	345265	3751
53990	345265	1736
53991	345272	10000
53998	345277	2219
54003	345277	252
54007	345284	10107
54008	345284	982
54010	345284	850
54011	345284	3751
54012	345284	849
54013	345284	252
54014	345284	103
54038	345304	1315
54041	345304	2193
54042	345304	5478
54043	345304	3751
54044	345304	3981
54052	345332	3751
54053	345332	10237
54054	345332	10170
54055	345332	10238
54056	345332	849
54057	345332	3981
54062	345344	10186
54069	345344	1243
54076	345359	3751
54082	345363	252
54084	345363	101
54094	345373	1494
54095	345373	7502
54096	345373	3751
54097	345373	1669
54101	345379	103
54103	345390	850
54118	345404	3751
54119	345404	3981
54120	345404	21
54121	345404	252
54129	345412	2193
54130	345412	359
54132	345416	5584
54133	345416	3751
54152	345442	118
54153	345445	10245
54164	345455	5166
53477	344713	1500
53481	344713	5595
53482	344713	937
53483	344713	1452
53486	344718	10166
53487	344718	1452
53500	344724	10167
53508	344727	10169
53509	344727	5178
53515	344730	1500
53516	344730	5178
53517	344730	6914
53518	344730	10157
53519	344730	1452
53555	344770	10084
53556	344770	7798
53565	344775	400
53566	344775	1452
53567	344775	937
53568	344775	3982
53576	344784	1500
53577	344784	43
53581	344792	7456
53584	344795	850
53593	344829	202
53594	344829	1500
53595	344829	937
53596	344835	202
53597	344839	202
53598	344839	1500
53603	344839	1566
53604	344848	202
53605	344848	937
53606	344848	1500
53608	344858	202
53609	344858	1452
53610	344861	202
53611	344867	202
53612	344867	1500
53614	344873	202
53618	344884	10175
53619	344884	1500
53620	344884	6852
53625	344889	202
53630	344889	38
53631	344889	4534
53632	344889	937
53633	344895	8461
53637	344895	937
53638	344900	1602
53639	344903	6233
53640	344903	1602
53641	344903	202
53642	344903	7798
53643	344903	1452
53644	344903	43
53649	344916	202
53653	344920	2066
53658	344928	10181
53659	344928	10062
53660	344928	6565
53661	344928	1500
53668	344933	10182
53680	344936	1677
53681	344959	2429
53682	344959	359
53683	344959	2043
53684	344959	5595
53686	344959	1500
53689	344967	43
53690	344966	10059
53691	344966	10006
53692	344966	3751
53696	344966	6914
53707	344981	10185
53708	344981	3751
53709	344981	10059
53712	344981	5832
53713	344981	6914
53721	344993	10187
53722	344993	38
53723	344995	9221
53724	344995	8153
53725	344995	1500
53726	344995	21
53727	344995	849
53730	345000	19
53741	345015	1500
53742	345015	10188
53743	345015	21
53744	345015	1452
53748	345023	6765
53749	345023	3751
53750	345023	1452
53751	345023	7798
53752	345023	10190
53763	345049	6496
53764	345049	3981
53765	345049	1452
53766	345055	359
53770	345055	2205
53771	345055	6680
53772	345055	10062
53777	345077	10196
53789	345090	10199
53790	345090	10200
53791	345090	252
53792	345090	3751
53793	345090	3981
53794	345090	1452
53795	345090	21
53796	345090	3119
53797	345097	5572
53798	345097	10201
53799	345097	10045
53800	345097	4154
53801	345097	3981
53802	345097	1500
53803	345097	1452
53804	345097	6914
53805	345106	4556
53806	345106	3751
53807	345106	3981
53808	345106	849
53817	345111	8757
53819	345114	43
53820	345114	959
53821	345114	62
53823	345116	10203
53826	345117	404
53827	345117	402
53828	345117	8757
53837	345128	10205
53838	345128	2531
53839	345128	44
53846	345136	10206
53847	345136	10064
53848	345136	627
53857	345136	38
53858	345136	3605
53859	345136	144
53860	345136	3119
53863	345142	2069
53864	345142	1082
53872	345146	10208
53873	345146	388
53882	345153	38
53883	345153	937
53884	345164	43
53889	345169	982
53890	345169	10107
53891	345169	403
53892	345169	10210
53893	345169	3751
53894	345169	21
53896	345173	252
53897	345173	57
53587	344813	202
53588	344813	1602
53589	344813	10159
53590	344813	1500
53591	344817	163
53626	344889	1500
53627	344889	44
53628	344889	10095
53629	344889	43
53646	344908	202
53647	344908	1500
53650	344916	537
53651	344916	1500
53654	344923	1641
53655	344923	5581
53662	344930	43
53664	344930	959
53666	344930	982
53667	344930	434
53671	344936	7467
53672	344936	1500
53676	344936	6130
53677	344936	4534
53678	344936	937
53679	344936	6777
53685	344959	937
53687	344966	10183
53688	344966	10045
53698	344966	7040
53706	344981	1033
53710	344981	10006
53711	344981	3981
53714	344986	849
53718	344992	5507
53736	345006	101
53737	345006	40
53738	345006	937
53739	345006	3751
53740	345006	1452
53745	345015	101
53755	345032	3981
53756	345032	1500
53767	345055	2043
53768	345055	9109
53774	345077	10194
53775	345077	10195
53778	345077	10197
53782	345077	1452
53809	345106	850
53810	345111	404
53811	345111	10202
53814	345111	405
53815	345111	849
53816	345111	402
53818	345111	1500
53822	345114	7988
53832	345117	21
53833	345117	43
53834	345117	44
53835	345117	3487
53836	345128	10204
53851	345136	5595
53852	345136	6914
53868	345146	10207
53875	345153	3751
53876	345153	3981
53885	345165	10013
53886	345165	6825
53887	345165	6852
53912	345184	2193
53913	345184	10214
53914	345184	1736
53925	345195	1051
53938	345207	10220
53941	345212	10222
53942	345212	3751
53945	345225	254
53946	345225	10223
53972	345244	252
53974	345248	1316
53975	345248	4044
53976	345248	10229
53977	345248	2148
53978	345248	252
53979	345248	3751
53980	345248	1669
53981	345248	1736
53985	345265	2219
53988	345265	1669
53989	345265	7567
53994	345272	10231
53995	345272	3751
53996	345272	1669
53997	345272	21
54021	345295	3651
54022	345295	5646
54023	345295	3751
54027	345300	3751
54028	345300	212
54029	345300	4349
54030	345300	21
54031	345300	252
54032	345300	8930
54033	345300	1669
54051	345329	42
54085	345363	21
54086	345363	850
54087	345363	849
54091	345368	850
54092	345368	103
54109	345395	10244
54110	345395	643
54111	345395	3751
54123	345404	103
54124	345404	1669
54140	345423	5646
54154	345445	3751
54155	345445	1669
54156	345445	252
54159	345453	10195
54160	345453	10045
54161	345453	21
54162	345453	101
54165	345458	5646
54166	345458	10195
54182	345470	1243
54187	345475	3751
54193	345484	3751
54194	345484	21
54195	345484	252
54196	345484	850
54197	345493	2408
54198	345493	1736
54199	345493	849
54220	345499	1577
54221	345499	1578
54231	345506	21
54240	345513	850
54243	345532	3751
54244	345532	484
54258	345554	61
54266	345563	850
